4,0,9,2
4,0,10,2
4,0,11,2
4,0,12,2
4,0,13,2
4,0,14,2
4,0,15,2
4,0,16,2
4,0,17,2
4,0,18,2
4,0,19,2
4,0,20,2
4,0,21,2
4,0,22,2
4,0,23,2
4,0,24,2
4,0,25,2
4,0,26,2
4,0,27,2
4,0,28,2
4,0,29,2
4,0,30,2
4,0,31,2
5,0,0,2
5,0,1,2
5,0,2,2
5,0,3,2
5,0,4,2
5,0,5,2
5,0,6,2
5,0,7,2
5,0,8,2
5,0,9,2
5,0,10,2
5,0,11,2
5,0,12,2
5,0,13,2
5,0,14,2
5,0,15,2
5,0,16,2
5,0,17,2
5,0,18,2
5,0,19,2
5,0,20,2
5,0,21,2
5,0,22,2
5,0,23,2
5,0,24,2
5,0,25,2
5,0,26,2
5,0,27,2
5,0,28,2
5,0,29,2
5,0,30,2
5,0,31,2
6,0,0,2
6,0,1,2
6,0,2,2
6,0,3,2
6,0,4,2
6,0,5,2
6,0,6,2
6,0,7,2
6,0,8,2
6,0,9,2
6,0,10,2
6,0,11,2
6,0,12,2
6,0,13,2
6,0,14,2
6,0,15,2
6,0,16,2
6,0,17,2
6,0,18,2
6,0,19,2
6,0,20,2
6,0,21,2
6,0,22,2
6,0,23,2
6,0,24,2
6,0,25,2
6,0,26,2
6,0,27,2
6,0,28,2
6,0,29,2
6,0,30,2
6,0,31,2
7,0,0,2
7,0,1,2
7,0,2,2
7,0,3,2
7,0,4,2
7,0,5,2
7,0,6,2
7,0,7,2
7,0,8,2
7,0,9,2
7,0,10,2
7,0,11,2
7,0,12,2
7,0,13,2
7,0,14,2
7,0,15,2
7,0,16,2
7,0,17,2
7,0,18,2
7,0,19,2
7,0,20,2
7,0,21,2
7,0,22,2
7,0,23,2
7,0,24,2
7,0,25,2
7,0,26,2
7,0,27,2
7,0,28,2
7,0,29,2
7,0,30,2
7,0,31,2
8,0,0,2
8,0,1,2
8,0,2,2
8,0,3,2
8,0,4,2
8,0,5,2
8,0,6,2
8,0,7,2
8,0,8,2
8,0,9,2
8,0,10,2
8,0,11,2
8,0,12,2
8,0,13,2
8,0,14,2
8,0,15,2
8,0,16,2
8,0,17,2
8,0,18,2
8,0,19,2
8,0,20,2
8,0,21,2
8,0,22,2
8,0,23,2
8,0,24,2
8,0,25,2
8,0,26,2
8,0,27,2
8,0,28,2
8,0,29,2
8,0,30,2
8,0,31,2
9,0,0,2
9,0,1,2
9,0,2,2
9,0,3,2
9,0,4,2
9,0,5,2
9,0,6,2
9,0,7,2
9,0,8,2
9,0,9,2
9,0,10,2
9,0,11,2
9,0,12,2
9,0,13,2
9,0,14,2
9,0,15,2
9,0,16,2
9,0,17,2
9,0,18,2
9,0,19,2
9,0,20,2
9,0,21,2
9,0,22,2
9,0,23,2
9,0,24,2
9,0,25,2
9,0,26,2
9,0,27,2
9,0,28,2
9,0,29,2
9,0,30,2
9,0,31,2
10,0,0,2
10,0,1,2
10,0,2,2
10,0,3,2
10,0,4,2
10,0,5,2
10,0,6,2
10,0,7,2
10,0,8,2
10,0,9,2
10,0,10,2
10,0,11,2
10,0,12,2
10,0,13,2
10,0,14,2
10,0,15,2
10,0,16,2
10,0,17,2
10,0,18,2
10,0,19,2
10,0,20,2
10,0,21,2
10,0,22,2
10,0,23,2
10,0,24,2
10,0,25,2
10,0,26,2
10,0,27,2
10,0,28,2
10,0,29,2
10,0,30,2
10,0,31,2
11,0,0,2
11,0,1,2
11,0,2,2
11,0,3,2
11,0,4,2
11,0,5,2
11,0,6,2
11,0,7,2
11,0,8,2
11,0,9,2
11,0,10,2
11,0,11,2
11,0,12,2
11,0,13,2
11,0,14,2
11,0,15,2
11,0,16,2
11,0,17,2
11,0,18,2
11,0,19,2
11,0,20,2
11,0,21,2
11,0,22,2
11,0,23,2
11,0,24,2
11,0,25,2
11,0,26,2
11,0,27,2
11,0,28,2
11,0,29,2
11,0,30,2
11,0,31,2
12,0,0,2
12,0,1,2
12,0,2,2
12,0,3,2
12,0,4,2
12,0,5,2
12,0,6,2
12,0,7,2
12,0,8,2
12,0,9,2
12,0,10,2
12,0,11,2
12,0,12,2
12,0,13,2
12,0,14,2
12,0,15,2
12,0,16,2
12,0,17,2
12,0,18,2
12,0,19,2
12,0,20,2
12,0,21,2
12,0,22,2
12,0,23,2
12,0,24,2
12,0,25,2
12,0,26,2
12,0,27,2
12,0,28,2
12,0,29,2
12,0,30,2
12,0,31,2
13,0,0,2
13,0,1,2
13,0,2,2
13,0,3,2
13,0,4,2
13,0,5,2
13,0,6,2
13,0,7,2
13,0,8,2
13,0,9,2
13,0,10,2
13,0,11,2
13,0,12,2
13,0,13,2
13,0,14,2
13,0,15,2
13,0,16,2
13,0,17,2
13,0,18,2
13,0,19,2
13,0,20,2
13,0,21,2
13,0,22,2
13,0,23,2
13,0,24,2
13,0,25,2
13,0,26,2
13,0,27,2
13,0,28,2
13,0,29,2
13,0,30,2
13,0,31,2
14,0,0,2
14,0,1,2
14,0,2,2
14,0,3,2
14,0,4,2
14,0,5,2
14,0,6,2
14,0,7,2
14,0,8,2
14,0,9,2
14,0,10,2
14,0,11,2
14,0,12,2
14,0,13,2
14,0,14,2
14,0,15,2
14,0,16,2
14,0,17,2
14,0,18,2
14,0,19,2
14,0,20,2
14,0,21,2
14,0,22,2
14,0,23,2
14,0,24,2
14,0,25,2
14,0,26,2
14,0,27,2
14,0,28,2
14,0,29,2
14,0,30,2
14,0,31,2
15,0,0,2
15,0,1,2
15,0,2,2
15,0,3,2
15,0,4,2
15,0,5,2
15,0,6,2
15,0,7,2
15,0,8,2
15,0,9,2
15,0,10,2
15,0,11,2
15,0,12,2
15,0,13,2
15,0,14,2
15,0,15,2
15,0,16,2
15,0,17,2
15,0,18,2
15,0,19,2
15,0,20,2
15,0,21,2
15,0,22,2
15,0,23,2
15,0,24,2
15,0,25,2
15,0,26,2
15,0,27,2
15,0,28,2
15,0,29,2
15,0,30,2
15,0,31,2
16,0,0,2
16,0,1,2
16,0,2,2
16,0,3,2
16,0,4,2
16,0,5,2
16,0,6,2
16,0,7,2
16,0,8,2
16,0,9,2
16,0,10,2
16,0,11,2
16,0,12,2
16,0,13,2
16,0,14,2
16,0,15,2
16,0,16,2
16,0,17,2
16,0,18,2
16,0,19,2
16,0,20,2
16,0,21,2
16,0,22,2
16,0,23,2
16,0,24,2
16,0,25,2
16,0,26,2
16,0,27,2
16,0,28,2
16,0,29,2
16,0,30,2
16,0,31,2
17,0,0,2
17,0,1,2
17,0,2,2
17,0,3,2
17,0,4,2
17,0,5,2
17,0,6,2
17,0,7,2
17,0,8,2
17,0,9,2
17,0,10,2
17,0,11,2
17,0,12,2
17,0,13,2
17,0,14,2
17,0,15,2
17,0,16,2
17,0,17,2
17,0,18,2
17,0,19,2
17,0,20,2
17,0,21,2
17,0,22,2
17,0,23,2
17,0,24,2
17,0,25,2
17,0,26,2
17,0,27,2
17,0,28,2
17,0,29,2
17,0,30,2
17,0,31,2
18,0,0,2
18,0,1,2
18,0,2,2
18,0,3,2
18,0,4,2
18,0,5,2
18,0,6,2
18,0,7,2
18,0,8,2
18,0,9,2
18,0,10,2
18,0,11,2
18,0,12,2
18,0,13,2
18,0,14,2
18,0,15,2
18,0,16,2
18,0,17,2
18,0,18,2
18,0,19,2
18,0,20,2
18,0,21,2
18,0,22,2
18,0,23,2
18,0,24,2
18,0,25,2
18,0,26,2
18,0,27,2
18,0,28,2
18,0,29,2
18,0,30,2
18,0,31,2
19,0,0,2
19,0,1,2
19,0,2,2
19,0,3,2
19,0,4,2
19,0,5,2
19,0,6,2
19,0,7,2
19,0,8,2
19,0,9,2
19,0,10,2
19,0,11,2
19,0,12,2
19,0,13,2
19,0,14,2
19,0,15,2
19,0,16,2
19,0,17,2
19,0,18,2
19,0,19,2
19,0,20,2
19,0,21,2
19,0,22,2
19,0,23,2
19,0,24,2
19,0,25,2
19,0,26,2
19,0,27,2
19,0,28,2
19,0,29,2
19,0,30,2
19,0,31,2
20,0,0,2
20,0,1,2
20,0,2,2
20,0,3,2
20,0,4,2
20,0,5,2
20,0,6,2
20,0,7,2
20,0,8,2
20,0,9,2
20,0,10,2
20,0,11,2
20,0,12,2
20,0,13,2
20,0,14,2
20,0,15,2
20,0,16,2
20,0,17,2
20,0,18,2
20,0,19,2
20,0,20,2
20,0,21,2
20,0,22,2
20,0,23,2
20,0,24,2
20,0,25,2
20,0,26,2
20,0,27,2
20,0,28,2
20,0,29,2
20,0,30,2
20,0,31,2
21,0,0,2
21,0,1,2
21,0,2,2
21,0,3,2
21,0,4,2
21,0,5,2
21,0,6,2
21,0,7,2
21,0,8,2
21,0,9,2
21,0,10,2
21,0,11,2
21,0,12,2
21,0,13,2
21,0,14,2
21,0,15,2
21,0,16,2
21,0,17,2
21,0,18,2
21,0,19,2
21,0,20,2
21,0,21,2
21,0,22,2
21,0,23,2
21,0,24,2
21,0,25,2
21,0,26,2
21,0,27,2
21,0,28,2
21,0,29,2
21,0,30,2
21,0,31,2
22,0,0,2
22,0,1,2
22,0,2,2
22,0,3,2
22,0,4,2
22,0,5,2
22,0,6,2
22,0,7,2
22,0,8,2
22,0,9,2
22,0,10,2
22,0,11,2
22,0,12,2
22,0,13,2
22,0,14,2
22,0,15,2
22,0,16,2
22,0,17,2
22,0,18,2
22,0,19,2
22,0,20,2
22,0,21,2
22,0,22,2
22,0,23,2
22,0,24,2
22,0,25,2
22,0,26,2
22,0,27,2
22,0,28,2
22,0,29,2
22,0,30,2
22,0,31,2
23,0,0,2
23,0,1,2
23,0,2,2
23,0,3,2
23,0,4,2
23,0,5,2
23,0,6,2
23,0,7,2
23,0,8,2
23,0,9,2
23,0,10,2
23,0,11,2
23,0,12,2
23,0,13,2
23,0,14,2
23,0,15,2
23,0,16,2
23,0,17,2
23,0,18,2
23,0,19,2
23,0,20,2
23,0,21,2
23,0,22,2
23,0,23,2
23,0,24,2
23,0,25,2
23,0,26,2
23,0,27,2
23,0,28,2
23,0,29,2
23,0,30,2
23,0,31,2
24,0,0,2
24,0,1,2
24,0,2,2
24,0,3,2
24,0,4,2
24,0,5,2
24,0,6,2
24,0,7,2
24,0,8,2
24,0,9,2
24,0,10,2
24,0,11,2
24,0,12,2
24,0,13,2
24,0,14,2
24,0,15,2
24,0,16,2
24,0,17,2
24,0,18,2
24,0,19,2
24,0,20,2
24,0,21,2
24,0,22,2
24,0,23,2
24,0,24,2
24,0,25,2
24,0,26,2
24,0,27,2
24,0,28,2
24,0,29,2
24,0,30,2
24,0,31,2
25,0,0,2
25,0,1,2
25,0,2,2
25,0,3,2
25,0,4,2
25,0,5,2
25,0,6,2
25,0,7,2
25,0,8,2
25,0,9,2
25,0,10,2
25,0,11,2
25,0,12,2
25,0,13,2
25,0,14,2
25,0,15,2
25,0,16,2
25,0,17,2
25,0,18,2
25,0,19,2
25,0,20,2
25,0,21,2
25,0,22,2
25,0,23,2
25,0,24,2
25,0,25,2
25,0,26,2
25,0,27,2
25,0,28,2
25,0,29,2
25,0,30,2
25,0,31,2
26,0,0,2
26,0,1,2
26,0,2,2
26,0,3,2
26,0,4,2
26,0,5,2
26,0,6,2
26,0,7,2
26,0,8,2
26,0,9,2
26,0,10,2
26,0,11,2
26,0,12,2
26,0,13,2
26,0,14,2
26,0,15,2
26,0,16,2
26,0,17,2
26,0,18,2
26,0,19,2
26,0,20,2
26,0,21,2
26,0,22,2
26,0,23,2
26,0,24,2
26,0,25,2
26,0,26,2
26,0,27,2
26,0,28,2
26,0,29,2
26,0,30,2
26,0,31,2
27,0,0,2
27,0,1,2
27,0,2,2
27,0,3,2
27,0,4,2
27,0,5,2
27,0,6,2
27,0,7,2
27,0,8,2
27,0,9,2
27,0,10,2
27,0,11,2
27,0,12,2
27,0,13,2
27,0,14,2
27,0,15,2
27,0,16,2
27,0,17,2
27,0,18,2
27,0,19,2
27,0,20,2
27,0,21,2
27,0,22,2
27,0,23,2
27,0,24,2
27,0,25,2
27,0,26,2
27,0,27,2
27,0,28,2
27,0,29,2
27,0,30,2
27,0,31,2
28,0,0,2
28,0,1,2
28,0,2,2
28,0,3,2
28,0,4,2
28,0,5,2
28,0,6,2
28,0,7,2
28,0,8,2
28,0,9,2
28,0,10,2
28,0,11,2
28,0,12,2
28,0,13,2
28,0,14,2
28,0,15,2
28,0,16,2
28,0,17,2
28,0,18,2
28,0,19,2
28,0,20,2
28,0,21,2
28,0,22,2
28,0,23,2
28,0,24,2
28,0,25,2
28,0,26,2
28,0,27,2
28,0,28,2
28,0,29,2
28,0,30,2
28,0,31,2
29,0,0,2
29,0,1,2
29,0,2,2
29,0,3,2
29,0,4,2
29,0,5,2
29,0,6,2
29,0,7,2
29,0,8,2
29,0,9,2
29,0,10,2
29,0,11,2
29,0,12,2
29,0,13,2
29,0,14,2
29,0,15,2
29,0,16,2
29,0,17,2
29,0,18,2
29,0,19,2
29,0,20,2
29,0,21,2
29,0,22,2
29,0,23,2
29,0,24,2
29,0,25,2
29,0,26,2
29,0,27,2
29,0,28,2
29,0,29,2
29,0,30,2
29,0,31,2
30,0,0,2
30,0,1,2
30,0,2,2
30,0,3,2
30,0,4,2
30,0,5,2
30,0,6,2
30,0,7,2
30,0,8,2
30,0,9,2
30,0,10,2
30,0,11,2
30,0,12,2
30,0,13,2
30,0,14,2
30,0,15,2
30,0,16,2
30,0,17,2
30,0,18,2
30,0,19,2
30,0,20,2
30,0,21,2
30,0,22,2
30,0,23,2
30,0,24,2
30,0,25,2
30,0,26,2
30,0,27,2
30,0,28,2
30,0,29,2
30,0,30,2
30,0,31,2
31,0,0,2
31,0,1,2
31,0,2,2
31,0,3,2
31,0,4,2
31,0,5,2
31,0,6,2
31,0,7,2
31,0,8,2
31,0,9,2
31,0,10,2
31,0,11,2
31,0,12,2
31,0,13,2
31,0,14,2
31,0,15,2
31,0,16,2
31,0,17,2
31,0,18,2
31,0,19,2
31,0,20,2
31,0,21,2
31,0,22,2
31,0,23,2
31,0,24,2
31,0,25,2
31,0,26,2
31,0,27,2
31,0,28,2
31,0,29,2
31,0,30,2
31,0,31,2
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
6,0,5,1
6,0,6,1
6,0,7,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
0,1,6,1
0,1,5,1
0,1,4,1
0,1,3,1
0,1,2,1
0,1,1,1
1,1,0,1
3,1,0,1
2,1,0,1
4,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,0,1
9,1,0,1
10,1,0,1
11,1,0,1
12,1,0,1
13,1,0,1
14,1,0,1
15,1,0,1
16,1,0,1
17,1,0,1
18,1,0,1
19,1,0,1
19,1,19,1
18,1,19,1
17,1,19,1
16,1,19,1
15,1,19,1
14,1,19,1
13,1,19,1
12,1,19,1
11,1,19,1
10,1,19,1
9,1,19,1
8,1,19,1
7,1,19,1
6,1,19,1
5,1,19,1
4,1,19,1
3,1,19,1
2,1,19,1
1,1,19,1
0,1,19,1
0,1,18,1
0,1,17,1
0,1,16,1
0,1,15,1
0,1,14,1
0,1,13,1
0,1,12,1
0,1,7,1
0,1,8,1
0,1,9,1
0,1,10,1
0,1,11,1
5,1,3,1
4,1,3,1
3,1,3,1
4,1,9,1
5,1,9,1
6,1,9,1
6,1,10,1
5,1,2,1
4,1,10,1
5,2,9,1
3,1,2,1
4,2,3,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
4,0,5,1
4,1,5,1
4,2,5,1
6,0,5,1
4,1,7,1
4,2,7,1
6,0,6,1
6,0,7,1
4,2,6,1
0,1,6,1
0,1,5,1
0,1,4,1
0,1,3,1
0,1,2,1
0,1,1,1
1,1,0,1
3,1,0,1
2,1,0,1
4,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,0,1
9,1,0,1
10,1,0,1
11,1,0,1
12,1,0,1
13,1,0,1
14,1,0,1
15,1,0,1
16,1,0,1
17,1,0,1
18,1,0,1
19,1,0,1
19,1,19,1
18,1,19,1
17,1,19,1
16,1,19,1
15,1,19,1
14,1,19,1
13,1,19,1
12,1,19,1
11,1,19,1
10,1,19,1
9,1,19,1
8,1,19,1
7,1,19,1
6,1,19,1
5,1,19,1
4,1,19,1
3,1,19,1
2,1,19,1
1,1,19,1
0,1,19,1
0,1,18,1
0,1,17,1
0,1,16,1
0,1,15,1
0,1,14,1
0,1,13,1
0,1,12,1
0,1,7,1
0,1,8,1
0,1,9,1
0,1,10,1
0,1,11,1
5,1,3,1
4,1,3,1
3,1,3,1
4,1,9,1
5,1,9,1
6,1,9,1
6,1,10,1
5,1,2,1
4,1,10,1
5,2,9,1
3,1,2,1
4,2,3,1
19,1,3,3
19,1,4,3
19,1,5,3
19,1,6,3
19,1,7,3
19,2,6,3
19,2,5,3
19,2,4,3
19,1,9,3
19,1,11,3
19,1,12,3
19,1,13,3
19,1,15,3
19,1,14,3
19,2,14,3
19,2,13,3
19,2,7,3
19,2,9,3
19,2,11,3
19,2,12,3
19,3,5,3
19,3,6,3
19,3,8,3
19,3,11,3
19,3,7,3
19,3,10,3
19,3,9,3
19,3,12,3
19,3,13,3
19,4,6,3
19,4,7,3
19,4,8,3
19,4,9,3
19,4,10,3
19,4,11,3
19,4,12,3
5,1,28,9
21,1,27,9
30,1,0,9
0,1,22,9
31,1,7,9
11,2,0,9
0,1,0,9
12,1,24,9
8,2,19,9
22,1,2,9
9,1,26,9
28,1,10,9
2,2,19,9
19,2,3,9
25,1,11,9
25,1,19,9
13,1,20,9
24,1,23,9
3,1,6,9
24,1,16,9
0,2,19,9
21,1,26,9
23,1,25,9
21,1,12,9
26,1,24,9
13,1,21,9
17,1,9,5
15,2,19,5
31,1,25,5
16,1,25,5
11,1,27,5
16,1,23,5
18,1,14,5
6,1,14,5
9,1,28,5
27,1,13,5
14,2,19,5
19,1,21,5
1,1,22,5
14,3,19,5
15,1,15,5
4,1,25,5
7,1,15,5
2,1,27,5
20,1,2,5
0,2,11,5
31,1,11,5
19,5,9,5
14,1,27,5
5,1,4,5
4,1,14,5
12,1,3,5
20,1,27,5
7,1,3,5
15,1,22,5
11,1,30,5
14,1,18,5
1,1,12,5
2,1,4,5
3,1,15,5
8,1,22,5
10,1,12,5
10,1,26,5
26,1,9,5
21,1,11,5
10,2,19,5
